CustomerID,SegmentName,Rank,Recommended,Method
13617,At-Risk,5,WOOD 2 DRAWER CABINET WHITE FINISH,Collaborative Filtering
13618,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13618,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13618,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13618,At-Risk,4,PARTY BUNTING,Segment Fallback
13618,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13621,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13621,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13621,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13621,At-Risk,4,PARTY BUNTING,Segment Fallback
13621,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13623,At-Risk,1,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13623,At-Risk,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13623,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13623,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13623,At-Risk,5,HEART OF WICKER SMALL,Collaborative Filtering
13626,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13626,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13626,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13626,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13626,Lost,5,PARTY BUNTING,Segment Fallback
13627,Loyal,1,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
13627,Loyal,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13627,Loyal,3,HEART OF WICKER SMALL,Collaborative Filtering
13627,Loyal,4,SMALL WHITE HEART OF WICKER,Collaborative Filtering
13627,Loyal,5,HEART OF WICKER LARGE,Collaborative Filtering
13629,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13629,Loyal,2,JUMBO SHOPPER VINTAGE RED PAISLEY,Collaborative Filtering
13629,Loyal,3,JUMBO BAG ALPHABET,Collaborative Filtering
13629,Loyal,4,JUMBO BAG PINK POLKADOT,Collaborative Filtering
13629,Loyal,5,JUMBO STORAGE BAG SUKI,Collaborative Filtering
13630,Loyal,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13630,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
13630,Loyal,3,HEART OF WICKER LARGE,Collaborative Filtering
13630,Loyal,4,PARTY BUNTING,Collaborative Filtering
13630,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13631,Loyal,1,REGENCY SUGAR BOWL GREEN,Collaborative Filtering
13631,Loyal,2,REGENCY MILK JUG PINK ,Collaborative Filtering
13631,Loyal,3,ROSES REGENCY TEACUP AND SAUCER ,Collaborative Filtering
13631,Loyal,4,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
13631,Loyal,5,REGENCY TEA PLATE ROSES ,Collaborative Filtering
13632,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13632,At-Risk,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13632,At-Risk,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13632,At-Risk,4,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13632,At-Risk,5,HEART OF WICKER SMALL,Collaborative Filtering
13634,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13634,Loyal,2,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13634,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
13634,Loyal,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
13634,Loyal,5,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13636,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13636,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13636,Loyal,3,HEART OF WICKER SMALL,Collaborative Filtering
13636,Loyal,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13636,Loyal,5,LUNCH BAG CARS BLUE,Collaborative Filtering
13637,At-Risk,1,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13637,At-Risk,2,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13637,At-Risk,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13637,At-Risk,4,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13637,At-Risk,5,HEART OF WICKER LARGE,Collaborative Filtering
13639,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13639,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13639,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13639,At-Risk,4,PARTY BUNTING,Segment Fallback
13639,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13642,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13642,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13642,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13642,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13642,Lost,5,PARTY BUNTING,Segment Fallback
13643,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13643,At-Risk,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13643,At-Risk,3,JUMBO BAG ALPHABET,Collaborative Filtering
13643,At-Risk,4,JUMBO BAG APPLES,Collaborative Filtering
13643,At-Risk,5,JUMBO BAG VINTAGE DOILY ,Collaborative Filtering
13644,At-Risk,1,HEART OF WICKER SMALL,Collaborative Filtering
13644,At-Risk,2,SMALL WHITE HEART OF WICKER,Collaborative Filtering
13644,At-Risk,3,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13644,At-Risk,4,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13644,At-Risk,5,COOK WITH WINE METAL SIGN ,Collaborative Filtering
13645,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13645,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13645,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13645,At-Risk,4,PARTY BUNTING,Segment Fallback
13645,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13647,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13647,Loyal,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13647,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13647,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13647,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13649,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13649,Lost,2,LARGE WHITE HEART OF WICKER,Collaborative Filtering
13649,Lost,3,SMALL WHITE HEART OF WICKER,Collaborative Filtering
13649,Lost,4,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13649,Lost,5,NATURAL SLATE HEART CHALKBOARD ,Collaborative Filtering
13650,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13650,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13650,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13650,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13650,Loyal,5,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
13652,Lost,1,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
13652,Lost,2,SCOTTIE DOG HOT WATER BOTTLE,Collaborative Filtering
13652,Lost,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13652,Lost,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13652,Lost,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13654,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13654,Loyal,2,LUNCH BAG CARS BLUE,Collaborative Filtering
13654,Loyal,3,LUNCH BAG WOODLAND,Collaborative Filtering
13654,Loyal,4,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13654,Loyal,5,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13655,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13655,At-Risk,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13655,At-Risk,3,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
13655,At-Risk,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13655,At-Risk,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13656,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13656,At-Risk,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13656,At-Risk,3,LUNCH BAG CARS BLUE,Collaborative Filtering
13656,At-Risk,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13656,At-Risk,5,LUNCH BAG WOODLAND,Collaborative Filtering
13657,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13657,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13657,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13657,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13657,Lost,5,PARTY BUNTING,Segment Fallback
13658,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13658,Loyal,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13658,Loyal,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13658,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13658,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13659,At-Risk,1,HEART OF WICKER SMALL,Collaborative Filtering
13659,At-Risk,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13659,At-Risk,3,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13659,At-Risk,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13659,At-Risk,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13662,Loyal,1,ALARM CLOCK BAKELIKE RED ,Collaborative Filtering
13662,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13662,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13662,Loyal,4,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
13662,Loyal,5,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
13663,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13663,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13663,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13663,At-Risk,4,PARTY BUNTING,Segment Fallback
13663,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13666,Lost,1,POPPY'S PLAYHOUSE LIVINGROOM ,Collaborative Filtering
13666,Lost,2,POPPY'S PLAYHOUSE BATHROOM,Collaborative Filtering
13666,Lost,3,SPOTTY BUNTING,Collaborative Filtering
13666,Lost,4,SPACEBOY LUNCH BOX ,Collaborative Filtering
13666,Lost,5,PINK HAPPY BIRTHDAY BUNTING,Collaborative Filtering
13667,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13667,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13667,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13667,At-Risk,4,PARTY BUNTING,Segment Fallback
13667,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13668,Loyal,1,GARDENERS KNEELING PAD KEEP CALM ,Collaborative Filtering
13668,Loyal,2,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
13668,Loyal,3,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
13668,Loyal,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
13668,Loyal,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13669,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13669,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13669,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13669,At-Risk,4,PARTY BUNTING,Segment Fallback
13669,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13670,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13670,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13670,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13670,At-Risk,4,PARTY BUNTING,Segment Fallback
13670,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13672,Lost,1,DUSTY PINK CHRISTMAS TREE 60CM,Collaborative Filtering
13672,Lost,2,GLASS CAKE COVER AND PLATE,Collaborative Filtering
13672,Lost,3,HEN HOUSE W CHICK IN NEST,Collaborative Filtering
13672,Lost,4,ORANGE FELT VASE + FLOWERS,Collaborative Filtering
13672,Lost,5,POLYESTER FILLER PAD 60x40cm,Collaborative Filtering
13675,At-Risk,1,COOK WITH WINE METAL SIGN ,Collaborative Filtering
13675,At-Risk,2,GIN + TONIC DIET METAL SIGN,Collaborative Filtering
13675,At-Risk,3,BEWARE OF THE CAT METAL SIGN ,Collaborative Filtering
13675,At-Risk,4,CHOCOLATE THIS WAY METAL SIGN,Collaborative Filtering
13675,At-Risk,5,BATHROOM METAL SIGN,Collaborative Filtering
13678,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13678,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13678,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13678,At-Risk,4,PARTY BUNTING,Segment Fallback
13678,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13680,Lost,1,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13680,Lost,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13680,Lost,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13680,Lost,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
13680,Lost,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13681,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13681,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13681,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13681,At-Risk,4,PARTY BUNTING,Segment Fallback
13681,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13682,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13682,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13682,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13682,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13682,Lost,5,PARTY BUNTING,Segment Fallback
13684,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13684,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13684,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13684,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13684,Lost,5,PARTY BUNTING,Segment Fallback
13686,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13686,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13686,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13686,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13686,Lost,5,PARTY BUNTING,Segment Fallback
13692,At-Risk,1,CARD DOLLY GIRL ,Collaborative Filtering
13692,At-Risk,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13692,At-Risk,3,CARD CIRCUS PARADE,Collaborative Filtering
13692,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13692,At-Risk,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13694,Champions,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13694,Champions,2,LUNCH BAG CARS BLUE,Collaborative Filtering
13694,Champions,3,LUNCH BAG WOODLAND,Collaborative Filtering
13694,Champions,4,JUMBO BAG SPACEBOY DESIGN,Collaborative Filtering
13694,Champions,5,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
13695,Loyal,1,HEART OF WICKER SMALL,Collaborative Filtering
13695,Loyal,2,SMALL WHITE HEART OF WICKER,Collaborative Filtering
13695,Loyal,3,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13695,Loyal,4,SPOTTY BUNTING,Collaborative Filtering
13695,Loyal,5,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
13699,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13699,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13699,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13699,At-Risk,4,PARTY BUNTING,Segment Fallback
13699,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13700,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13700,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13700,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13700,Loyal,4,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
13700,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13703,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13703,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13703,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13703,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13703,Lost,5,PARTY BUNTING,Segment Fallback
13704,At-Risk,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13704,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13704,At-Risk,3,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
13704,At-Risk,4,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
13704,At-Risk,5,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13705,Loyal,1,BLUE SPOT CERAMIC DRAWER KNOB,Collaborative Filtering
13705,Loyal,2,WHITE SPOT RED CERAMIC DRAWER KNOB,Collaborative Filtering
13705,Loyal,3,WHITE SPOT BLUE CERAMIC DRAWER KNOB,Collaborative Filtering
13705,Loyal,4,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Collaborative Filtering
13705,Loyal,5,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Collaborative Filtering
13706,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13706,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13706,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13706,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13706,Lost,5,PARTY BUNTING,Segment Fallback
13707,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13707,Lost,2,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
13707,Lost,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13707,Lost,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13707,Lost,5,PARTY BUNTING,Collaborative Filtering
13708,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13708,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13708,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13708,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13708,Lost,5,PARTY BUNTING,Segment Fallback
13709,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13709,Loyal,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13709,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13709,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13709,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
13711,Lost,1,HOME BUILDING BLOCK WORD,Collaborative Filtering
13711,Lost,2,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13711,Lost,3,HEART OF WICKER LARGE,Collaborative Filtering
13711,Lost,4,HEART OF WICKER SMALL,Collaborative Filtering
13711,Lost,5,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
13712,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13712,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13712,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13712,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13712,Lost,5,PARTY BUNTING,Segment Fallback
13715,Lost,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13715,Lost,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13715,Lost,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13715,Lost,4,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
13715,Lost,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
13716,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13716,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13716,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13716,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13716,Lost,5,PARTY BUNTING,Segment Fallback
13717,Loyal,1,PURPLE FRANGIPANI NECKLACE,Collaborative Filtering
13717,Loyal,2,PURPLE DRESS JEWELLERY STAND,Collaborative Filtering
13717,Loyal,3,TROPICAL PASSPORT COVER ,Collaborative Filtering
13717,Loyal,4,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
13717,Loyal,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13718,Lost,1,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Collaborative Filtering
13718,Lost,2,PINK DRAWER KNOB ACRYLIC EDWARDIAN,Collaborative Filtering
13718,Lost,3,"RECORD FRAME 7"" SINGLE SIZE ",Collaborative Filtering
13718,Lost,4,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,Collaborative Filtering
13718,Lost,5,BLUE STRIPE CERAMIC DRAWER KNOB,Collaborative Filtering
13719,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13719,At-Risk,2,SPOTTY BUNTING,Collaborative Filtering
13719,At-Risk,3,HEART OF WICKER SMALL,Collaborative Filtering
13719,At-Risk,4,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
13719,At-Risk,5,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13720,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13720,At-Risk,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13720,At-Risk,3,PARTY BUNTING,Collaborative Filtering
13720,At-Risk,4,HEART OF WICKER LARGE,Collaborative Filtering
13720,At-Risk,5,SPOTTY BUNTING,Collaborative Filtering
13722,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13722,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13722,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13722,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
13722,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13723,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13723,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13723,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13723,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13723,Lost,5,PARTY BUNTING,Segment Fallback
13725,Loyal,1,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
13725,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
13725,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
13725,Loyal,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
13725,Loyal,5,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
13726,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
13726,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13726,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
13726,At-Risk,4,PARTY BUNTING,Segment Fallback
13726,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13728,Loyal,1,DOORMAT SPOTTY HOME SWEET HOME,Collaborative Filtering
13728,Loyal,2,DOORMAT KEEP CALM AND COME IN,Collaborative Filtering
13728,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
13728,Loyal,4,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13728,Loyal,5,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
13730,At-Risk,1,SPACEBOY LUNCH BOX ,Collaborative Filtering
13730,At-Risk,2,ALARM CLOCK BAKELIKE RED ,Collaborative Filtering
13730,At-Risk,3,SPACEBOY BIRTHDAY CARD,Collaborative Filtering
13730,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13730,At-Risk,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13731,At-Risk,1,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
13731,At-Risk,2,PINK REGENCY TEACUP AND SAUCER,Collaborative Filtering
13731,At-Risk,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
13731,At-Risk,4,SPOTTY BUNTING,Collaborative Filtering
13731,At-Risk,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
13735,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
13735,At-Risk,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
13735,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
13735,At-Risk,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
13735,At-Risk,5,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
13736,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
13736,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
13736,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
13736,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
13736,Lost,5,PARTY BUNTING,Segment Fallback
13737,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
